STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RO,Romania,2019,,50.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RO,Romania,2020,,58.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RO,Romania,2021,,69.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RO,Romania,2022,,68.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RO,Romania,2023,,60.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2010,,4.2,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2011,,5.5,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2012,,8.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2013,,7.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2014,,12.6,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2015,,13.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2016,,20.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2017,,16.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2018,,15.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2019,,19.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2020,,18.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2021,,18.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2022,,20.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,RS,Serbia,2023,,27.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2004,,11.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2005,,16.2,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2006,,24.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2007,,25.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2008,,25.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2009,,26.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2010,,29.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2011,,30.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2012,,31.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2013,,33.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2014,,33.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2015,,36.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2016,,39.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2017,,44.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2018,,44.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2019,,40.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2020,,44.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2021,,47.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2022,,48.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SE,Sweden,2023,,52.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2004,,1.6,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2005,,2.6,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2006,,2.7,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2007,,2.2,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2008,,2.2,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2009,,2.7,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2010,,3.7,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2011,,3.8,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2012,,4.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2013,,3.7,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2014,,4.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2015,,7.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2016,,6.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2017,,10.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2018,,11.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2019,,10.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2020,,11.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2021,,15.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2022,,15.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SI,Slovenia,2023,,12.2,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2004,,4.0,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2005,,3.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2006,,3.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2007,,5.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2008,,5.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2009,,9.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2010,,12.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2011,,10.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2012,,8.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2013,,12.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2014,,17.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2015,,17.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2016,,22.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2017,,23.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2018,,24.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2019,,24.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2020,,26.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2021,,27.6,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2022,,33.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,SK,Slovakia,2023,,29.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2006,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2007,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2008,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2009,,68.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2010,,74.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2011,,86.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2012,,113.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2013,,130.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2014,,125.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2015,,125.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2016,,140.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2017,,140.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2018,,133.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2019,,138.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2020,,142.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2021,,157.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2022,,177.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,TR,Türkiye,2023,,189.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2004,,287.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2005,,295.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2006,,290.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2007,,281.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2008,,284.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2009,,292.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2010,,308.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2011,,237.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2012,,227.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2013,,228.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2014,,210.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2015,,243.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2016,,293.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2017,,247.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2018,,266.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,M,Males,UK,United Kingdom,2019,,261.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2004,,14.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2005,,19.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2006,,15.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2007,,17.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2008,,18.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2009,,18.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2010,,17.2,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2011,,19.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2012,,20.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2013,,23.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2014,,25.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2015,,31.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2016,,30.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2017,,35.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2018,,38.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2019,,39.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2020,,36.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2021,,35.9,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2022,,39.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,AT,Austria,2023,,47.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BA,Bosnia and Herzegovina,2021,,7.1,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BA,Bosnia and Herzegovina,2022,,7.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BA,Bosnia and Herzegovina,2023,,9.1,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2004,,43.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2005,,43.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2006,,42.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2007,,46.4,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2008,,49.6,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2009,,47.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2010,,53.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2011,,52.8,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2012,,46.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2013,,47.3,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2014,,51.7,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2015,,48.8,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2016,,55.9,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2017,,51.5,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2018,,55.6,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2019,,47.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2020,,58.5,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2021,,49.6,,b,break in time series,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2022,,61.7,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BE,Belgium,2023,,59.0,,,,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2004,,,,u,low reliability,,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2005,,6.8,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2006,,7.5,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKI_ITSEX(1.0),Employed persons with ICT education by sex,A,Annual,THS,Thousand,T,Total,BG,Bulgaria,2007,,7.3,,u,low reliability,,
