DATAFLOW,LAST UPDATE,freq,indic_is,unit,hhtyp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Czechia,2015,0.78,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Czechia,2016,0.84,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Czechia,2017,0.82,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Czechia,2019,0.59,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Germany,2011,2.92,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Germany,2012,3.11,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Germany,2013,3.02,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Germany,2014,2.68,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Germany,2015,2.45,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Germany,2016,1.76,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Germany,2017,1.49,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Germany,2019,1.24,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Denmark,2011,0.24,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Denmark,2012,0.05,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Denmark,2013,0.02,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Denmark,2014,0.39,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Denmark,2015,0.40,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Denmark,2016,0.17,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Denmark,2017,0.05,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Denmark,2019,0.34,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2011,2.31,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2012,2.15,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2013,2.50,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2014,2.11,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2015,1.91,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2016,1.51,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2017,1.35,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2019,1.15,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Estonia,2011,2.70,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Estonia,2012,2.10,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Estonia,2013,2.14,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Estonia,2014,0.22,b,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Estonia,2015,0.30,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Estonia,2016,0.41,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Estonia,2017,0.15,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Estonia,2019,0.06,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Greece,2011,1.33,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Greece,2012,0.82,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Greece,2013,1.25,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Greece,2014,0.67,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Greece,2015,0.80,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Greece,2016,0.55,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Greece,2017,0.48,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Greece,2019,0.64,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Spain,2011,1.03,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Spain,2012,0.78,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Spain,2013,0.93,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Spain,2014,1.13,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Spain,2015,0.71,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Spain,2016,0.58,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Spain,2017,1.23,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Spain,2019,0.88,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 15 countries (1995-2004),2011,2.03,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 15 countries (1995-2004),2012,1.87,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 15 countries (1995-2004),2013,2.05,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 15 countries (1995-2004),2014,1.87,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 15 countries (1995-2004),2015,1.66,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 15 countries (1995-2004),2016,1.32,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 15 countries (1995-2004),2017,1.20,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (2007-2013),2011,2.03,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (2007-2013),2012,1.71,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (2007-2013),2013,1.82,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (2007-2013),2014,1.70,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (2007-2013),2015,1.56,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (2007-2013),2016,1.27,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (2007-2013),2017,1.17,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (from 2020),2011,2.15,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (from 2020),2012,1.86,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (from 2020),2013,2.04,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (from 2020),2014,1.85,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (from 2020),2015,1.73,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (from 2020),2016,1.41,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (from 2020),2017,1.30,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 27 countries (from 2020),2019,1.09,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 28 countries (2013-2020),2011,2.01,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 28 countries (2013-2020),2012,1.72,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 28 countries (2013-2020),2013,1.81,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 28 countries (2013-2020),2014,1.70,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 28 countries (2013-2020),2015,1.57,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 28 countries (2013-2020),2016,1.28,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 28 countries (2013-2020),2017,1.20,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,European Union - 28 countries (2013-2020),2019,1.16,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Finland,2011,4.12,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Finland,2012,4.52,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Finland,2013,3.39,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Finland,2014,2.64,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Finland,2015,2.55,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Finland,2016,2.54,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Finland,2017,1.39,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Finland,2019,2.10,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,France,2011,3.89,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,France,2012,2.74,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,France,2013,3.54,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,France,2014,3.71,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,France,2015,3.46,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,France,2016,2.76,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,France,2017,2.25,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,France,2019,1.66,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Croatia,2011,0.14,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Croatia,2012,2.41,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Croatia,2013,1.16,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Croatia,2014,1.62,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Croatia,2015,3.13,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Croatia,2016,2.64,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Croatia,2017,5.97,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Croatia,2019,4.48,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Hungary,2011,3.50,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Hungary,2012,3.26,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Hungary,2013,3.05,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Hungary,2014,3.08,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Hungary,2015,4.57,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Hungary,2016,4.70,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Hungary,2017,4.33,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Hungary,2019,3.25,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Ireland,2011,0.37,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Ireland,2012,0.54,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Ireland,2013,0.52,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Ireland,2014,0.49,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Ireland,2015,0.53,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Ireland,2016,0.44,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Ireland,2017,0.56,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Ireland,2019,0.67,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Iceland,2011,0.11,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Iceland,2012,0.23,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Iceland,2013,1.27,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Iceland,2014,0.64,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Iceland,2017,0.41,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Iceland,2019,0.07,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Italy,2011,1.01,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Italy,2012,1.13,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Italy,2013,,u,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Italy,2014,0.70,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Italy,2015,0.77,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Italy,2016,0.59,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Italy,2017,0.57,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Italy,2019,0.42,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Lithuania,2011,0.28,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Lithuania,2012,0.27,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Lithuania,2013,0.62,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Lithuania,2014,0.18,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Lithuania,2015,0.34,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Lithuania,2016,0.73,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Lithuania,2017,0.38,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Lithuania,2019,0.36,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Luxembourg,2011,1.17,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Luxembourg,2012,0.86,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Luxembourg,2013,0.55,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Luxembourg,2014,0.95,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Luxembourg,2015,0.89,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Luxembourg,2016,0.15,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Luxembourg,2017,0.37,,
ESTAT:ISOC_PIBI_RNI(1.0),16/06/24 23:00:00,Annual,"Households without access to internet at home, because of privacy or security concerns",Percentage of households,Total,Luxembourg,2019,0.59,b,
