Entity,Code,Year,Annual CO₂ emissions (per capita)
Estonia,EST,2022,7.77628
Germany,DEU,1914,7.776015
Germany,DEU,2020,7.767432
Slovenia,SVN,1999,7.759538
Cyprus,CYP,2006,7.755031
France,FRA,1983,7.7528706
Germany,DEU,1912,7.752086
Ireland,IRL,1980,7.746536
France,FRA,1964,7.742247
Italy,ITA,1990,7.7331023
Romania,ROU,1990,7.729247
Ireland,IRL,2022,7.7211185
Italy,ITA,1992,7.7203307
Italy,ITA,1991,7.7188067
Slovenia,SVN,1995,7.7113805
Austria,AUT,1994,7.695504
Austria,AUT,1976,7.6953425
Austria,AUT,2016,7.694917
Slovenia,SVN,1981,7.692719
Malta,MLT,1993,7.6896315
Finland,FIN,2019,7.6887984
Belgium,BEL,2022,7.6875386
Austria,AUT,1992,7.686209
Slovakia,SVK,2008,7.6861877
Austria,AUT,2015,7.6790557
Austria,AUT,1993,7.677417
Cyprus,CYP,2005,7.672888
Slovakia,SVK,1960,7.67008
Latvia,LVA,1974,7.653675
Austria,AUT,2019,7.6527734
Slovakia,SVK,2000,7.651307
Romania,ROU,1975,7.6467867
Cyprus,CYP,2004,7.6458445
Ireland,IRL,1985,7.630198
Cyprus,CYP,2009,7.624081
Ireland,IRL,2019,7.623691
Netherlands,NLD,1963,7.6217933
Slovakia,SVK,2007,7.6178136
Slovenia,SVN,2012,7.6156535
Germany,DEU,1928,7.61232
Spain,ESP,2001,7.6113143
Spain,ESP,2000,7.610669
Ireland,IRL,1981,7.609568
Belgium,BEL,1903,7.6009154
Slovenia,SVN,1990,7.6003613
Bulgaria,BGR,1972,7.595146
Slovenia,SVN,2000,7.586329
Italy,ITA,1993,7.5818624
Lithuania,LTU,1970,7.5787096
Austria,AUT,1987,7.5767355
Austria,AUT,1914,7.571848
Austria,AUT,1978,7.569392
Ireland,IRL,1971,7.569262
Cyprus,CYP,2003,7.5569654
Hungary,HUN,1976,7.547531
Poland,POL,1963,7.54693
France,FRA,1965,7.5457096
Austria,AUT,1974,7.541655
Austria,AUT,2018,7.530316
Ireland,IRL,2021,7.5297494
Slovenia,SVN,1983,7.519507
France,FRA,1984,7.5112376
Austria,AUT,2014,7.509409
Cyprus,CYP,2000,7.4924197
Ireland,IRL,1974,7.4895563
Greece,GRC,2013,7.486669
Hungary,HUN,1988,7.4806185
Italy,ITA,1994,7.478897
Belgium,BEL,1940,7.468211
Sweden,SWE,1982,7.4641876
Ireland,IRL,1973,7.461211
Austria,AUT,1911,7.4583454
Germany,DEU,1921,7.458013
Austria,AUT,1972,7.434441
Sweden,SWE,1985,7.4332085
Bulgaria,BGR,1971,7.427668
Denmark,DNK,2013,7.424016
Latvia,LVA,1973,7.422021
Slovakia,SVK,1958,7.409008
Ireland,IRL,1983,7.408406
Ireland,IRL,1982,7.4078927
Belgium,BEL,1900,7.406146
Austria,AUT,1977,7.40035
Austria,AUT,2021,7.3994617
Latvia,LVA,1987,7.3959184
Estonia,EST,1953,7.384248
Austria,AUT,1981,7.3791366
France,FRA,1991,7.375292
Sweden,SWE,1986,7.3717628
Cyprus,CYP,1999,7.3622346
Spain,ESP,1999,7.3522015
France,FRA,1985,7.3516912
Slovenia,SVN,1994,7.349457
Belgium,BEL,1922,7.331574
Slovenia,SVN,1979,7.3243413
Ireland,IRL,1984,7.3187943
Ireland,IRL,1972,7.311365
Latvia,LVA,1990,7.311198
Spain,ESP,2008,7.3072114
Belgium,BEL,1920,7.3041964
Hungary,HUN,1989,7.3017135
Germany,DEU,1927,7.301617
Slovenia,SVN,2013,7.2999673
Cyprus,CYP,2002,7.29934
Slovakia,SVK,1959,7.2977667
Italy,ITA,2010,7.297165
Belgium,BEL,1942,7.294848
Malta,MLT,2003,7.276097
Lithuania,LTU,1969,7.275649
Germany,DEU,1915,7.2489376
Sweden,SWE,1963,7.2466273
Ireland,IRL,1977,7.2415285
Greece,GRC,2014,7.238944
Cyprus,CYP,2001,7.2328205
Sweden,SWE,1996,7.214286
Bulgaria,BGR,2007,7.213819
Latvia,LVA,1988,7.213352
Romania,ROU,1974,7.2096786
Cyprus,CYP,1998,7.207528
Germany,DEU,1950,7.19634
Belgium,BEL,1904,7.1928444
Finland,FIN,1968,7.191661
Austria,AUT,1985,7.189302
France,FRA,1963,7.173147
Austria,AUT,1984,7.1725335
Cyprus,CYP,2010,7.1710835
Greece,GRC,1989,7.171072
Latvia,LVA,1972,7.1708026
France,FRA,1992,7.1700363
Poland,POL,1962,7.1553817
Austria,AUT,1975,7.1551
Slovenia,SVN,1993,7.15285
Hungary,HUN,1975,7.1526766
Germany,DEU,1922,7.145081
Germany,DEU,1907,7.143025
Poland,POL,1943,7.13858
France,FRA,1962,7.138103
Netherlands,NLD,2022,7.1372175
Italy,ITA,1989,7.1368556
Italy,ITA,2009,7.1345263
Belgium,BEL,1902,7.1333046
Ireland,IRL,1978,7.1332946
Slovenia,SVN,1980,7.130388
Germany,DEU,1911,7.1282573
France,FRA,1998,7.1274467
Bulgaria,BGR,1970,7.1273746
Germany,DEU,1936,7.124051
Slovakia,SVK,2010,7.1174145
Denmark,DNK,2012,7.1168685
France,FRA,1989,7.114473
Germany,DEU,1908,7.10769
Belgium,BEL,1905,7.1028624
Ireland,IRL,2020,7.1012745
Austria,AUT,1986,7.1001425
Belgium,BEL,1899,7.0993986
Cyprus,CYP,1994,7.0951257
Italy,ITA,2011,7.0759273
Austria,AUT,1982,7.074789
Sweden,SWE,1987,7.074509
Hungary,HUN,1974,7.074104
Hungary,HUN,1990,7.0717907
France,FRA,1999,7.066907
Estonia,EST,1952,7.059657
Cyprus,CYP,1996,7.05845
Netherlands,NLD,1962,7.055719
Lithuania,LTU,1968,7.050253
France,FRA,1986,7.048464
Austria,AUT,1989,7.0473185
Bulgaria,BGR,1968,7.0468698
Bulgaria,BGR,1991,7.0464053
Germany,DEU,1925,7.0439167
Bulgaria,BGR,2011,7.042802
Bulgaria,BGR,2008,7.0388393
Slovakia,SVK,2011,7.031431
Slovenia,SVN,1991,7.0225053
Malta,MLT,1994,7.022107
Cyprus,CYP,1997,7.017782
Slovenia,SVN,1982,7.0148005
Romania,ROU,1973,7.014205
Germany,DEU,1909,7.010511
Hungary,HUN,1973,7.008276
Greece,GRC,2017,6.999798
Germany,DEU,1924,6.9938426
France,FRA,1996,6.991859
Slovakia,SVK,2009,6.9820256
Ireland,IRL,1975,6.9817195
Austria,AUT,1988,6.9803343
France,FRA,1990,6.974127
Sweden,SWE,1983,6.973973
Austria,AUT,2020,6.9738197
Slovenia,SVN,1992,6.9714637
Malta,MLT,2004,6.9692297
France,FRA,1987,6.967908
Slovenia,SVN,2017,6.9656434
France,FRA,2001,6.964637
Cyprus,CYP,1993,6.9604707
Bulgaria,BGR,1996,6.9583907
Ireland,IRL,1976,6.954171
Poland,POL,1944,6.9538517
Germany,DEU,1910,6.9526906
Estonia,EST,2020,6.949406
Austria,AUT,1971,6.943891
Greece,GRC,2015,6.9334774
France,FRA,2000,6.9292483
Poland,POL,1961,6.927885
Lithuania,LTU,1967,6.919037
Slovenia,SVN,2016,6.9178114
France,FRA,2003,6.905554
France,FRA,1988,6.8956304
Slovakia,SVK,1957,6.894939
Slovenia,SVN,2018,6.8947434
Belgium,BEL,1901,6.8929777
Austria,AUT,1980,6.8929434
Belgium,BEL,1943,6.8859353
France,FRA,2004,6.8819523
Sweden,SWE,1994,6.8796663
Austria,AUT,2022,6.8781943
France,FRA,2005,6.877385
Germany,DEU,1930,6.871657
Denmark,DNK,1961,6.8716373
Italy,ITA,1979,6.8708906
Latvia,LVA,1971,6.8683825
Italy,ITA,1980,6.860227
Belgium,BEL,1898,6.8597164
Finland,FIN,2021,6.8546104
Sweden,SWE,1984,6.845794
France,FRA,2002,6.84541
France,FRA,1961,6.841373
France,FRA,1997,6.8381095
Austria,AUT,1983,6.835228
Bulgaria,BGR,1995,6.8308363
Finland,FIN,2020,6.8243456
Italy,ITA,1988,6.810592
France,FRA,1993,6.807583
Malta,MLT,2001,6.8046017
Bulgaria,BGR,2022,6.8044534
Spain,ESP,1998,6.80349
Cyprus,CYP,2011,6.8008943
Cyprus,CYP,1995,6.7970824
Slovenia,SVN,1978,6.796793
Sweden,SWE,1995,6.794108
Cyprus,CYP,1992,6.793458
Malta,MLT,2002,6.788171
Germany,DEU,1920,6.7833967
Austria,AUT,1970,6.7822638
Sweden,SWE,1988,6.7813187
Hungary,HUN,1970,6.7796474
Bulgaria,BGR,1993,6.777419
Poland,POL,1960,6.7630544
Sweden,SWE,1962,6.7618403
Greece,GRC,2018,6.7505913
France,FRA,1995,6.7303104
Latvia,LVA,1989,6.7279086
Sweden,SWE,1990,6.7275577
Slovakia,SVK,1956,6.72165
Belgium,BEL,1897,6.7203856
Sweden,SWE,1991,6.718466
Hungary,HUN,1991,6.718421
Italy,ITA,2012,6.716391
Italy,ITA,1987,6.710243
Bulgaria,BGR,1997,6.7086563
Latvia,LVA,1991,6.689398
Hungary,HUN,1971,6.68933
Hungary,HUN,1972,6.682483
Spain,ESP,1995,6.6818476
Lithuania,LTU,1966,6.6763268
Austria,AUT,1909,6.675106
Bulgaria,BGR,2006,6.6747828
Estonia,EST,1951,6.674009
France,FRA,2006,6.6696563
Portugal,PRT,2002,6.668611
France,FRA,1994,6.6674104
Belgium,BEL,1921,6.6634197
Sweden,SWE,1992,6.6626616
Sweden,SWE,1998,6.660359
Denmark,DNK,2014,6.649033
Austria,AUT,1907,6.6482067
Belgium,BEL,1946,6.645066
Slovenia,SVN,2019,6.6446157
Italy,ITA,1978,6.644482
Malta,MLT,1990,6.643195
Slovakia,SVK,2017,6.6393304
Slovakia,SVK,2012,6.6391897
Italy,ITA,1981,6.6386137
Greece,GRC,2016,6.638392
Sweden,SWE,1993,6.628837
Slovakia,SVK,2018,6.628825
Sweden,SWE,1997,6.628521
Malta,MLT,2007,6.6282425
Greece,GRC,1988,6.6255555
Slovakia,SVK,1943,6.623089
Portugal,PRT,2005,6.6171756
Spain,ESP,1997,6.616024
Bulgaria,BGR,1992,6.610852
Italy,ITA,1976,6.604129
Bulgaria,BGR,2017,6.6036973
Ireland,IRL,1970,6.601794
Bulgaria,BGR,1994,6.5938168
Bulgaria,BGR,1967,6.5840774
Bulgaria,BGR,2015,6.583573
Malta,MLT,1996,6.577051
Malta,MLT,1997,6.5739875
Slovakia,SVK,2013,6.5690103
Sweden,SWE,1960,6.5622754
Belgium,BEL,1896,6.5583735
Slovenia,SVN,2015,6.5576024
Belgium,BEL,1890,6.5460663
Italy,ITA,1974,6.5433507
Slovenia,SVN,2014,6.535812
Portugal,PRT,1999,6.531322
Sweden,SWE,1989,6.52803
Finland,FIN,2022,6.5267396
Latvia,LVA,1970,6.5256376
Poland,POL,1959,6.5246763
Italy,ITA,1985,6.514926
Netherlands,NLD,1961,6.509517
Malta,MLT,2008,6.50795
Italy,ITA,1973,6.4978266
Malta,MLT,1999,6.4972486
Germany,DEU,1935,6.495202
Denmark,DNK,1960,6.493076
Malta,MLT,2006,6.487009
Romania,ROU,1972,6.4864454
France,FRA,1960,6.485259
Italy,ITA,1982,6.483584
Malta,MLT,2005,6.476226
Sweden,SWE,1961,6.475249
Bulgaria,BGR,2005,6.474312
Denmark,DNK,2016,6.4688087
France,FRA,2007,6.4601693
Slovakia,SVK,2021,6.4554424
Bulgaria,BGR,1998,6.449979
Bulgaria,BGR,2012,6.4486837
Italy,ITA,1984,6.4394126
Finland,FIN,1966,6.4360948
Malta,MLT,1998,6.4331713
Poland,POL,1942,6.4314394
Slovakia,SVK,2016,6.4284835
Cyprus,CYP,1991,6.4239984
Malta,MLT,1995,6.4215317
Italy,ITA,1986,6.4123178
Portugal,PRT,2004,6.4089117
Spain,ESP,2009,6.3945336
Sweden,SWE,2003,6.393145
Netherlands,NLD,1960,6.389699
Lithuania,LTU,1965,6.3853073
Slovakia,SVK,1955,6.381582
Slovenia,SVN,1976,6.378589
Bulgaria,BGR,2003,6.374754
Portugal,PRT,2000,6.369645
Italy,ITA,1977,6.368728
Spain,ESP,1994,6.3673964
Poland,POL,1957,6.3642216
Germany,DEU,1905,6.3640666
Slovakia,SVK,2015,6.3549194
Sweden,SWE,2002,6.350587
Spain,ESP,1992,6.3422847
Ireland,IRL,1969,6.339791
Spain,ESP,1996,6.3380046
Italy,ITA,1983,6.3314753
Sweden,SWE,1999,6.3264055
Malta,MLT,2012,6.3199983
Germany,DEU,1926,6.312412
France,FRA,2008,6.3094783
Belgium,BEL,1894,6.2994246
Bulgaria,BGR,2010,6.2969832
Bulgaria,BGR,2004,6.2967324
Slovakia,SVK,1944,6.2953696
Belgium,BEL,1895,6.285832
Portugal,PRT,2001,6.2816863
Cyprus,CYP,2012,6.2796526
Sweden,SWE,2004,6.2766848
Sweden,SWE,2001,6.2761784
Slovakia,SVK,1954,6.2641897
France,FRA,1957,6.2586603
Latvia,LVA,1969,6.2571115
Bulgaria,BGR,2016,6.2568393
Slovenia,SVN,1975,6.2414293
Greece,GRC,1987,6.2394485
Romania,ROU,1971,6.237703
Estonia,EST,1950,6.2368464
Romania,ROU,1991,6.2256007
Greece,GRC,2019,6.2189636
Malta,MLT,2010,6.215509
Slovakia,SVK,2014,6.210572
Cyprus,CYP,2017,6.2090564
Finland,FIN,1967,6.205139
Slovakia,SVK,2019,6.1934304
Sweden,SWE,2000,6.1920643
Italy,ITA,1975,6.1903744
Denmark,DNK,2015,6.1838393
Poland,POL,1958,6.18299
Malta,MLT,2000,6.1825624
Malta,MLT,1992,6.1673737
Hungary,HUN,1964,6.163741
Malta,MLT,1991,6.1621666
Slovenia,SVN,2021,6.162082
Spain,ESP,1991,6.1602263
Cyprus,CYP,2016,6.155554
Portugal,PRT,2003,6.154273
Belgium,BEL,1891,6.1506577
Portugal,PRT,2006,6.149769
Bulgaria,BGR,2021,6.140389
Ireland,IRL,1968,6.139207
Slovenia,SVN,1977,6.139115
Italy,ITA,2013,6.1389084
Hungary,HUN,1993,6.1365085
Germany,DEU,1919,6.1275907
Hungary,HUN,1996,6.126935
Bulgaria,BGR,2014,6.126006
Denmark,DNK,1955,6.114192
Hungary,HUN,2003,6.113894
Belgium,BEL,1889,6.112805
Bulgaria,BGR,2018,6.1089005
France,FRA,1956,6.107918
Belgium,BEL,1916,6.1035175
Malta,MLT,2011,6.1002226
Germany,DEU,1949,6.0961905
Spain,ESP,1993,6.089365
Bulgaria,BGR,2001,6.0886984
Lithuania,LTU,1964,6.083574
Belgium,BEL,1892,6.0833883
Malta,MLT,2009,6.0801187
Italy,ITA,1972,6.078986
Spain,ESP,2010,6.0751605
Greece,GRC,1985,6.074294
Spain,ESP,2011,6.0732718
Slovenia,SVN,1973,6.071095
Slovenia,SVN,2020,6.07037
Hungary,HUN,1969,6.065312
Hungary,HUN,1966,6.0641494
Latvia,LVA,1968,6.061153
Slovakia,SVK,2022,6.051555
Denmark,DNK,2017,6.0419893
Hungary,HUN,1999,6.041506
Belgium,BEL,1883,6.0405693
Belgium,BEL,1888,6.0405674
Slovenia,SVN,1974,6.039463
Hungary,HUN,1965,6.038358
Poland,POL,1956,6.033538
France,FRA,2010,6.0303707
Romania,ROU,1970,6.0223746
Slovakia,SVK,1942,6.0209794
Germany,DEU,1904,6.0174766
Hungary,HUN,1992,6.012306
Italy,ITA,2015,6.0089397
Cyprus,CYP,2018,6.007151
Denmark,DNK,2018,6.0015297
Austria,AUT,1969,6.0003314
Hungary,HUN,1997,5.9994535
Slovenia,SVN,2022,5.9979916
Hungary,HUN,2005,5.9959826
Bulgaria,BGR,2009,5.9936123
Malta,MLT,1989,5.9933963
Bulgaria,BGR,2019,5.9883013
Hungary,HUN,1994,5.9839864
Hungary,HUN,1998,5.9753523
Slovakia,SVK,1953,5.9752665
Cyprus,CYP,2019,5.9750137
France,FRA,2009,5.974326
Hungary,HUN,2004,5.968768
Italy,ITA,2016,5.9684334
Netherlands,NLD,1956,5.96758
Hungary,HUN,1995,5.9649553
Hungary,HUN,1968,5.963602
Belgium,BEL,1919,5.960749
Netherlands,NLD,1958,5.958873
Sweden,SWE,2005,5.951932
Latvia,LVA,1967,5.9493165
Spain,ESP,2012,5.9470425
France,FRA,1958,5.9469895
Hungary,HUN,2006,5.9370995
Germany,DEU,1906,5.935062
Sweden,SWE,1956,5.9319963
Spain,ESP,1990,5.9269967
Denmark,DNK,1958,5.9253597
Netherlands,NLD,1959,5.9177732
Denmark,DNK,1956,5.913663
Germany,DEU,1934,5.9089975
Hungary,HUN,2001,5.905802
Cyprus,CYP,2014,5.9055376
Sweden,SWE,2006,5.9022193
Portugal,PRT,2007,5.9016933
Belgium,BEL,1884,5.8942466
Germany,DEU,1903,5.893571
Cyprus,CYP,1990,5.8907485
Italy,ITA,2017,5.889915
Slovakia,SVK,1952,5.8749404
Spain,ESP,2017,5.8730726
Cyprus,CYP,2015,5.871858
Greece,GRC,1986,5.8645477
Bulgaria,BGR,1966,5.863113
Germany,DEU,1900,5.8584833
France,FRA,1930,5.850423
Italy,ITA,2018,5.8423834
Hungary,HUN,2007,5.8390946
Spain,ESP,2015,5.8315663
Netherlands,NLD,1957,5.830801
Hungary,HUN,2002,5.8222003
Denmark,DNK,1954,5.820485
Portugal,PRT,1998,5.812571
Italy,ITA,2014,5.804219
Italy,ITA,1971,5.7992506
France,FRA,1959,5.7937922
Poland,POL,1940,5.790387
Romania,ROU,1992,5.7897224
Spain,ESP,1989,5.7889557
France,FRA,1929,5.7868476
Sweden,SWE,2007,5.782688
Lithuania,LTU,1963,5.781955
Bulgaria,BGR,2002,5.780625
Greece,GRC,1984,5.7785125
Belgium,BEL,1893,5.7609344
Romania,ROU,1996,5.7609057
Hungary,HUN,1967,5.7579904
Poland,POL,1941,5.756054
Belgium,BEL,1882,5.753098
Germany,DEU,1901,5.752767
Belgium,BEL,1887,5.7455373
Greece,GRC,2022,5.7451057
Latvia,LVA,1966,5.743293
Spain,ESP,2018,5.740303
Hungary,HUN,2000,5.734726
Bulgaria,BGR,2013,5.7308254
Italy,ITA,2022,5.726825
Denmark,DNK,1959,5.7200427
Hungary,HUN,2008,5.719186
Spain,ESP,1980,5.705586
Austria,AUT,1968,5.70518
Belgium,BEL,1885,5.7027802
Germany,DEU,1931,5.700178
Italy,ITA,2019,5.699218
Slovakia,SVK,2020,5.698817
Cyprus,CYP,1989,5.696683
Italy,ITA,2021,5.692572
Poland,POL,1955,5.690291
Sweden,SWE,1959,5.6902375
Ireland,IRL,1967,5.6872325
Greece,GRC,1983,5.685695
Sweden,SWE,1958,5.6827292
Bulgaria,BGR,1999,5.674686
Portugal,PRT,2008,5.6732016
Netherlands,NLD,1955,5.663725
Sweden,SWE,2010,5.662113
France,FRA,2013,5.6601634
Romania,ROU,1969,5.657925
France,FRA,2012,5.651444
Cyprus,CYP,2021,5.6497326
Netherlands,NLD,1931,5.647594
Croatia,HRV,2007,5.642829
Cyprus,CYP,2013,5.64076
France,FRA,2011,5.640582
Cyprus,CYP,2022,5.616782
Malta,MLT,1988,5.6117616
Bulgaria,BGR,1965,5.611727
Estonia,EST,1949,5.6085014
Bulgaria,BGR,2000,5.6081963
Slovakia,SVK,1941,5.603215
Slovakia,SVK,1951,5.5976877
Slovakia,SVK,1940,5.5884876
Spain,ESP,2016,5.586633
Cyprus,CYP,2020,5.5843916
Romania,ROU,1995,5.578977
Lithuania,LTU,1992,5.576883
Hungary,HUN,1963,5.576311
Italy,ITA,1970,5.557804
Germany,DEU,1902,5.5575953
Denmark,DNK,1957,5.544255
Cyprus,CYP,1987,5.542758
Finland,FIN,1965,5.542695
Poland,POL,1954,5.5413637
Greece,GRC,1979,5.52727
Slovenia,SVN,1971,5.524414
Germany,DEU,1899,5.5158305
Sweden,SWE,2008,5.511467
Greece,GRC,2021,5.510225
France,FRA,1949,5.5062785
Belgium,BEL,1880,5.4959188
Latvia,LVA,1965,5.492542
Netherlands,NLD,1954,5.492503
Spain,ESP,1982,5.492016
Belgium,BEL,1881,5.4832616
France,FRA,1955,5.4820065
Belgium,BEL,1886,5.481871
Cyprus,CYP,1988,5.4768605
Spain,ESP,1976,5.4718046
Spain,ESP,2014,5.470401
Greece,GRC,1980,5.467694
Spain,ESP,1981,5.458252
Spain,ESP,1979,5.451793
Lithuania,LTU,1962,5.448717
Malta,MLT,2013,5.437898
France,FRA,1951,5.4205475
Portugal,PRT,1995,5.4190645
Belgium,BEL,1914,5.415255
Spain,ESP,1978,5.4119487
Austria,AUT,1967,5.411817
France,FRA,1925,5.411551
Spain,ESP,2013,5.406043
Greece,GRC,1982,5.405577
Austria,AUT,1915,5.402496
Romania,ROU,1993,5.3998604
Portugal,PRT,2009,5.394634
Portugal,PRT,1997,5.3923135
France,FRA,1937,5.389734
Austria,AUT,1964,5.385157
Belgium,BEL,1873,5.385137
Sweden,SWE,1955,5.3818326
Austria,AUT,1906,5.3763876
Netherlands,NLD,1951,5.3751783
France,FRA,1926,5.3742137
Croatia,HRV,2008,5.3700924
Austria,AUT,1966,5.3556924
Portugal,PRT,2017,5.3462167
France,FRA,1931,5.345493
Slovakia,SVK,1950,5.343778
Romania,ROU,1994,5.342016
Denmark,DNK,2019,5.34005
Spain,ESP,1977,5.335871
France,FRA,1952,5.3355365
Latvia,LVA,1992,5.3305516
Croatia,HRV,2006,5.330262
Spain,ESP,1983,5.3297462
Germany,DEU,1948,5.3269467
France,FRA,1927,5.3222127
Greece,GRC,1981,5.321736
Netherlands,NLD,1929,5.3203073
Poland,POL,1953,5.3191743
Spain,ESP,2019,5.318343
Germany,DEU,1933,5.315258
Denmark,DNK,1953,5.3069196
Romania,ROU,1997,5.3009806
Malta,MLT,2014,5.2960496
Greece,GRC,2020,5.2909575
Denmark,DNK,1952,5.2874694
Netherlands,NLD,1952,5.2804384
Sweden,SWE,1957,5.278949
Croatia,HRV,2005,5.2690024
Ireland,IRL,1966,5.2650213
Netherlands,NLD,1953,5.2646194
Germany,DEU,1898,5.2635717
France,FRA,1924,5.263511
Romania,ROU,2007,5.255419
France,FRA,1928,5.25259
France,FRA,2017,5.2521734
Lithuania,LTU,1961,5.2506413
Greece,GRC,1978,5.2484055
Austria,AUT,1965,5.2463713
Romania,ROU,2008,5.2382283
France,FRA,1954,5.236518
Bulgaria,BGR,1964,5.235939
Bulgaria,BGR,2020,5.234656
Latvia,LVA,1964,5.2341046
Slovakia,SVK,1949,5.232528
Malta,MLT,1987,5.2198877
France,FRA,2016,5.2197
Hungary,HUN,2010,5.215614
Croatia,HRV,2003,5.203406
Denmark,DNK,1943,5.2011013
Sweden,SWE,2011,5.1979485
Spain,ESP,1985,5.196813
Greece,GRC,1977,5.1938057
France,FRA,2015,5.1937885
Netherlands,NLD,1930,5.1885905
Denmark,DNK,1947,5.181152
Germany,DEU,1923,5.1726303
Slovenia,SVN,1970,5.1693735
Spain,ESP,2022,5.1644425
Lithuania,LTU,1960,5.15832
Spain,ESP,1984,5.156994
Denmark,DNK,1950,5.1521387
Croatia,HRV,2004,5.1503606
Hungary,HUN,2009,5.1498055
Austria,AUT,1963,5.149782
Netherlands,NLD,1937,5.144685
France,FRA,2014,5.1425886
Netherlands,NLD,1932,5.139247
Portugal,PRT,1996,5.131173
Romania,ROU,1968,5.128252
Slovenia,SVN,1972,5.1262197
Germany,DEU,1897,5.115586
Portugal,PRT,1992,5.1028576
Denmark,DNK,1951,5.098493
Italy,ITA,2020,5.097115
Germany,DEU,1932,5.096256
Spain,ESP,1988,5.0915194
Italy,ITA,1969,5.0877986
Netherlands,NLD,1950,5.0810905
Sweden,SWE,2009,5.078681
Belgium,BEL,1875,5.074682
Netherlands,NLD,1949,5.0680156
Hungary,HUN,2018,5.0667534
Hungary,HUN,2017,5.0649333
Spain,ESP,1975,5.062959
Denmark,DNK,1944,5.0599732
Denmark,DNK,2021,5.057577
Belgium,BEL,1879,5.053703
Hungary,HUN,2011,5.048918
Hungary,HUN,2019,5.046203
Portugal,PRT,2015,5.0362997
Netherlands,NLD,1927,5.0324025
Lithuania,LTU,1959,5.022504
Hungary,HUN,1962,5.0223637
Finland,FIN,1964,5.017562
Slovakia,SVK,1913,5.0159035
Portugal,PRT,1994,5.011603
France,FRA,2018,5.010727
Ireland,IRL,1964,5.010174
Slovakia,SVK,1948,5.0066953
Belgium,BEL,1878,5.006211
Netherlands,NLD,1938,5.003879
France,FRA,1938,5.0033183
France,FRA,1953,5.0030713
Poland,POL,1917,5.001783
Hungary,HUN,2021,5.0015383
Portugal,PRT,2010,4.9992423
Portugal,PRT,2018,4.992572
Romania,ROU,2006,4.987996
Poland,POL,1952,4.981312
Latvia,LVA,1963,4.9791484
Croatia,HRV,2009,4.975948
Slovakia,SVK,1939,4.975766
Netherlands,NLD,1928,4.967271
Lithuania,LTU,2021,4.962828
France,FRA,1934,4.962797
Portugal,PRT,1993,4.947309
Belgium,BEL,1872,4.943798
Denmark,DNK,2022,4.940161
Estonia,EST,1948,4.9338393
Belgium,BEL,1874,4.924213
Belgium,BEL,1876,4.9183083
France,FRA,1933,4.907161
Spain,ESP,1986,4.900459
France,FRA,2019,4.898306
Spain,ESP,1987,4.897541
Portugal,PRT,2011,4.8973675
France,FRA,1936,4.8966165
Sweden,SWE,2012,4.888254
Spain,ESP,1974,4.88724
Croatia,HRV,2002,4.8824253
Hungary,HUN,1961,4.8803787
Portugal,PRT,2016,4.874472
Germany,DEU,1896,4.858754
Belgium,BEL,1870,4.8579187
Denmark,DNK,2020,4.8577814
Hungary,HUN,2020,4.8546357
Romania,ROU,2004,4.8511205
Cyprus,CYP,1986,4.8504434
Spain,ESP,2021,4.849112
Sweden,SWE,1952,4.848823
Lithuania,LTU,1958,4.8415494
Poland,POL,1951,4.838399
France,FRA,1950,4.8343034
Romania,ROU,2003,4.832942
Romania,ROU,2005,4.828171
Belgium,BEL,1917,4.8281446
France,FRA,1939,4.8274617
France,FRA,1935,4.8225775
Slovakia,SVK,1912,4.812733
Croatia,HRV,2010,4.811103
Ireland,IRL,1965,4.8090773
Hungary,HUN,2016,4.8067236
Netherlands,NLD,1948,4.805172
Slovakia,SVK,1916,4.803844
Lithuania,LTU,2019,4.800764
Lithuania,LTU,2020,4.8004904
Cyprus,CYP,1980,4.799756
Greece,GRC,1976,4.7979174
Austria,AUT,1880,4.7833023
Sweden,SWE,1954,4.77914
Ireland,IRL,1963,4.76163
Romania,ROU,1967,4.7563663
France,FRA,2021,4.7538953
Austria,AUT,1962,4.750332
France,FRA,1948,4.7462525
Hungary,HUN,2015,4.745654
Croatia,HRV,2011,4.745162
Portugal,PRT,2012,4.7422686
Romania,ROU,1998,4.7317066
Italy,ITA,1968,4.7316194
Sweden,SWE,1951,4.730442
Netherlands,NLD,1933,4.729386
Lithuania,LTU,2007,4.728938
France,FRA,1923,4.722255
Netherlands,NLD,1936,4.7202134
Hungary,HUN,2012,4.7186146
Portugal,PRT,1991,4.716114
Croatia,HRV,1990,4.714008
France,FRA,1932,4.712864
Latvia,LVA,1962,4.697135
Austria,AUT,1901,4.693612
Sweden,SWE,2013,4.684671
Netherlands,NLD,1934,4.680594
Lithuania,LTU,2018,4.6711226
Ireland,IRL,1962,4.6592236
Slovakia,SVK,1947,4.6509457
Netherlands,NLD,1939,4.6461873
Belgium,BEL,1877,4.6426272
Austria,AUT,1900,4.632106
Lithuania,LTU,2008,4.626852
Estonia,EST,1947,4.624374
Belgium,BEL,1871,4.6193104
Portugal,PRT,2019,4.6155887
Netherlands,NLD,1926,4.6146984
Slovakia,SVK,1929,4.612435
Croatia,HRV,2001,4.611361
Sweden,SWE,1939,4.61101
Slovakia,SVK,1908,4.607488
Lithuania,LTU,2022,4.606163
France,FRA,2022,4.603891
Poland,POL,1913,4.6024585
Portugal,PRT,2014,4.6006246
Portugal,PRT,2013,4.5967374
Netherlands,NLD,1947,4.5941772
